"arrival_date","destination_region","destination_city","length_of_stay","has_meal","purpose_trip","sell_price","user_id"
"2019-02-17","International","Vung Tau","2","1","business","16086","5799"
"2019-02-18","Russia","Moscow","1","1","business","6638","29165"
"2019-02-18","Russia","Saint Petersburg","1","1","business","5022","22758"
"2019-03-25","Arabia","Dubai","7","1","leasure","63830","28873"
"2019-03-13","Western Europe","Amsterdam","2","1","business","73247","16873"
"2019-04-02","Southern Europe","Lloret de Mar","5","1","business","20587","21695"
"2019-02-17","International","Ankara","3","1","business","11178","4313"
"2019-02-15","Southern Europe","Barcelona","1","0","business","19462","18551"
"2019-02-19","Russia","Stavropol","2","1","business","5971","6579"
"2019-02-19","Russia","Yekaterinburg","3","1","business","13791","15316"
"2019-03-01","Western Europe","London","8","1","leasure","209048","6717"
"2019-02-21","International","Singapore","3","1","leasure","34702","23742"
"2019-02-14","Russia","Voronezh","1","1","business","3768","16912"
"2019-02-19","Western Europe","Amsterdam","2","1","business","22055","24435"
"2019-02-19","Russia","Tver","2","1","business","3812","14684"
"2019-02-15","Arabia","Hurghada","1","1","business","2629","26793"
"2019-02-14","International","Los Angeles","1","0","business","6708","21120"
"2019-05-13","Russia","Yalta","5","1","business","28200","11398"
"2019-02-18","Russia","Volgograd","2","1","business","5739","30954"
"2019-02-17","Russia","Moscow","12","1","leasure","40147","5963"
"2019-02-15","Russia","Kaliningrad","1","1","business","2184","5793"
"2019-02-18","Western Europe","Munich","2","1","business","108847","23326"
"2019-02-19","International","Riga","3","1","business","24640","30832"
"2019-02-18","International","Stockholm","1","0","business","4310","14684"
"2019-02-21","Russia","Krasnoyarsk","2","1","business","7344","5848"
"2019-02-17","Russia","Moscow","5","1","business","15213","20860"
"2019-02-16","Russia","Yoshkar-Ola","1","1","leasure","2457","20447"
"2019-02-17","Russia","Moscow","4","0","business","1013","11359"
"2019-02-17","Russia","Saint Petersburg","14","1","leasure","29494","5800"
"2019-02-19","Russia","Moscow","5","1","business","36485","28805"
"2019-02-18","International","Melbourne","1","0","business","6296","32634"
"2019-02-19","CIS","Atyrau","3","1","business","11389","14806"
"2019-02-20","Russia","Ufa","1","1","business","2809","19615"
"2019-02-16","Russia","Penza","3","1","business","8540","5949"
"2019-02-18","Russia","Lis'va","3","1","business","7027","11398"
"2019-02-23","Russia","Moscow","1","0","leasure","11518","23108"
"2019-02-18","Russia","Ufa","4","1","business","14928","5963"
"2019-03-01","Southern Europe","Alicante","14","0","leasure","47415","22790"
"2019-02-19","Western Europe","Brussels","2","0","business","17644","20665"
"2019-02-15","Russia","Moscow","1","1","business","4568","6134"
"2019-02-21","Western Europe","Maisons-Alfort","4","1","leasure","15491","20967"
"2019-02-18","Western Europe","Paris","2","1","leasure","49109","23640"
"2019-04-20","International","Hiroshima","1","1","leasure","18477","25252"
"2019-05-11","Southern Europe","Alcudia","7","0","leasure","35386","19079"
"2019-05-11","Southern Europe","Alcudia","7","0","leasure","32014","19079"
"2019-05-31","International","Burlingame","1","0","business","13032","18889"
"2019-04-10","Southern Europe","Barcelona","7","1","leasure","100615","12256"
"2019-05-03","Southern Europe","Genoa","5","1","business","25560","6701"
"2019-04-02","International","Mumbai","4","1","business","14108","31748"
"2019-03-04","Western Europe","Paris","6","1","leasure","38395","7332"
"2019-02-21","Russia","Moscow","1","1","business","3265","20402"
"2019-02-27","Russia","Saint Petersburg","2","1","business","6266","36102"
"2019-02-23","International","Izmir","1","1","leasure","2862","19022"
"2019-03-01","International","Boracay Island","9","1","leasure","54418","6683"
"2019-02-21","International","Kaunas","1","1","business","6009","21459"
"2019-02-25","Russia","Sochi","6","1","leasure","32122","16741"
"2019-03-01","Russia","Moscow","1","0","business","5958","7588"
"2019-02-21","International","Bangkok","1","1","business","4350","32968"
"2019-04-29","Western Europe","Paris","14","1","leasure","147370","23059"
"2019-02-23","Arabia","Abu Dhabi","2","1","leasure","17920","27537"
"2019-03-06","Russia","Moscow","6","1","leasure","228153","6743"
"2019-02-18","International","Istanbul","2","1","business","22520","30319"
"2019-03-13","Southern Europe","Modena","4","1","leasure","92911","28173"
"2019-03-09","Southern Europe","Rome","7","1","leasure","48073","16002"
"2019-04-26","Russia","Saint Petersburg","3","1","leasure","8745","7058"
"2019-05-04","CIS","Minsk","1","0","leasure","5293","9607"
"2019-04-10","Southern Europe","Athens","5","1","leasure","21590","17859"
"2019-03-01","Western Europe","Frankfurt","7","0","leasure","22293","5989"
"2019-03-17","International","Shanghai","2","0","leasure","121729","28604"
"2019-05-11","Arabia","Dubai","5","1","leasure","29339","5892"
"2019-07-31","International","Busan","18","0","leasure","119638","6670"
"2019-03-16","Russia","Vladivostok","3","1","business","55173","18126"
"2019-04-17","Western Europe","Marseille","6","1","leasure","54794","8508"
"2019-03-29","Western Europe","Vienna","4","1","business","60841","33645"
"2019-03-14","Russia","Moscow","1","1","business","11630","33457"
"2019-05-21","Western Europe","Berlin","3","0","leasure","22443","11225"
"2019-04-30","International","Bali","9","1","leasure","78626","6642"
"2019-04-27","Southern Europe","Agios Georgios","7","1","leasure","93574","28630"
"2019-02-24","Russia","Saint Petersburg","1","1","business","26821","23934"
"2019-03-30","Western Europe","Vienna","30","0","leasure","166776","13393"
"2019-07-29","Russia","Moscow","9","0","leasure","48045","22695"
"2019-02-23","Western Europe","Paris","4","0","business","25484","15490"
"2019-04-15","Arabia","Sharm El Sheikh","5","1","leasure","49828","32980"
"2019-03-01","International","Krakow","2","1","leasure","5601","23231"
"2019-03-14","Southern Europe","Barcelona","5","1","business","61737","28879"
"2019-02-20","Russia","Moscow","1","1","business","4331","7227"
"2019-04-16","International","Prague","3","1","business","24163","8376"
"2019-05-17","Southern Europe","Milan","1","1","business","10616","28520"
"2019-02-22","Russia","Moscow","2","1","leasure","5473","16695"
"2019-04-03","International","Tokyo","2","1","business","51477","6378"
"2019-03-15","Southern Europe","Barcelona","5","1","business","31159","24435"
"2019-04-21","Southern Europe","Barcelona","3","1","business","36305","28520"
"2019-05-08","International","Kissimmee","5","0","leasure","10915","30327"
"2019-02-25","Russia","Sochi","1","1","business","5836","14806"
"2019-03-09","Arabia","Cairo","2","1","leasure","1939","21625"
"2019-08-31","Southern Europe","Protaras","13","1","leasure","143335","6030"
"2019-07-08","International","Nassau","5","0","leasure","1157257","21589"
"2019-02-15","Arabia","Dubai","1","0","business","8624","20278"
"2019-10-01","International","New York","5","1","business","68011","27684"
"2019-02-21","International","Singapore","2","1","business","14042","0"
"2019-03-08","Western Europe","Paris","6","1","leasure","35489","0"
"2019-03-30","International","Toronto","6","0","leasure","21331","0"
"2019-03-06","Western Europe","Paris","4","0","business","48340","0"
"2019-03-31","International","Budapest","5","1","business","28115","0"
"2019-02-17","Russia","Izhevsk","1","0","business","1441","0"
"2019-03-05","Russia","Khimki","1","1","leasure","5895","0"
"2019-02-20","Russia","Novosibirsk","10","0","leasure","15608","0"
"2019-03-20","International","Singapore","9","0","leasure","84811","0"
"2019-08-26","Western Europe","London","3","0","business","4117","0"
"2019-02-23","Russia","Moscow","1","1","leasure","4971","0"
"2019-03-01","International","Warsaw","1","1","business","9642","0"
"2019-03-20","International","Istanbul","6","1","leasure","47206","0"
"2019-03-15","Western Europe","Nice","15","0","leasure","49464","0"
"2019-02-14","Russia","Moscow","1","0","business","3553","0"
"2019-02-16","Russia","Dombay","1","0","leasure","3044","0"
"2019-03-30","Southern Europe","Athens","14","1","leasure","61774","0"
"2019-02-19","CIS","Almaty","2","0","business","5297","0"
"2019-02-25","Russia","Krasnaya Polyana","3","1","leasure","54055","0"
"2019-03-10","International","Phuket","5","1","leasure","25401","0"
"2019-02-20","International","Tallinn","23","0","leasure","71418","0"
"2019-04-13","International","Tallinn","1","1","leasure","10422","0"
"2019-02-16","Russia","Dombay","1","0","leasure","3044","0"
"2019-04-09","Western Europe","London","10","0","leasure","52662","0"
"2019-03-02","International","Riga","2","1","leasure","8217","0"
"2019-03-23","International","Prague","13","0","leasure","30087","0"
"2019-03-10","Western Europe","Luebeck","4","1","business","27017","0"
"2019-04-19","International","Stockholm","9","1","leasure","60928","0"
"2019-04-15","International","Helsinki","3","1","business","34626","0"
"2019-03-02","Arabia","Cairo","1","1","leasure","6357","26551"
"2019-05-23","International","Tokyo","2","0","business","8722","14099"
"2019-02-19","Russia","Orenburg","2","1","business","8322","23403"
"2019-03-02","Arabia","Luxor","9","1","leasure","68985","30319"
"2019-02-28","Russia","Moscow","1","1","business","5980","11351"
"2019-04-14","International","Guangzhou","3","0","business","41934","22905"
"2019-02-14","International","Quito","5","1","business","41188","5782"
"2019-03-08","Western Europe","Amsterdam","2","1","leasure","35909","6134"
"2019-02-25","International","Bangkok","19","1","leasure","81639","11077"
"2019-03-21","International","Fornebu","3","1","leasure","27208","21459"
"2019-02-20","Russia","Moscow","1","1","business","4869","6268"
"2019-02-19","Russia","Krasnoyarsk","1","1","business","5427","6717"
"2019-02-24","Southern Europe","Rome","4","0","business","2458","18424"
"2019-03-18","International","Prague","10","0","leasure","39323","6501"
"2019-02-26","CIS","Almaty","2","1","business","10964","7621"
"2019-02-18","International","Tel Aviv","1","1","business","14993","21359"
"2019-03-17","Western Europe","Maisons-Alfort","10","1","leasure","57727","20967"
"2019-02-15","Russia","Vladivostok","2","0","leasure","4232","14269"
"2019-02-18","Russia","Izhevsk","3","1","business","17820","24880"
"2019-02-26","Russia","Naberezhnye Chelny","1","1","business","3770","7471"
"2019-03-28","International","Izunagaoka","2","1","business","58282","17517"
"2019-02-25","Russia","Saint Petersburg","6","0","leasure","5010","17429"
"2019-02-18","Russia","Moscow","1","1","business","14759","687"
"2019-04-29","International","Prague","2","1","business","31046","17648"
"2019-03-18","Southern Europe","Barcelona","12","0","leasure","51931","6854"
"2019-03-07","International","Prague","3","1","leasure","15500","6205"
"2019-03-07","International","Istanbul","3","1","leasure","18835","11304"
"2019-02-25","Arabia","Dubai","4","0","business","134535","19560"
"2019-02-15","Russia","Moscow","7","1","leasure","27175","23403"
"2019-02-18","Russia","Kazan","3","1","business","11934","5963"
"2019-02-17","Southern Europe","Thessaloniki","3","1","business","24047","25862"
"2019-02-18","Russia","Moscow","1","1","business","7170","14684"
"2019-03-31","Western Europe","Paris","10","0","leasure","81879","6261"
"2019-04-20","Russia","Moscow","3","1","leasure","19365","22695"
"2019-02-19","CIS","Baku","2","1","business","13188","11539"
"2019-02-28","Russia","Moscow","2","1","business","26810","16741"
"2019-02-17","Russia","Saint Petersburg","5","1","business","12219","17027"
"2019-06-11","International","Istanbul","4","1","business","16719","6372"
"2019-02-25","Southern Europe","Barcelona","2","1","business","98568","21535"
"2019-03-05","Western Europe","Berlin","4","0","business","60969","33932"
"2019-04-27","International","Guangzhou","1","0","leasure","13374","14684"
"2019-04-29","International","Hakone","1","1","business","41190","25477"
"2019-03-05","Southern Europe","Ronchi dei Legionari","2","1","business","10741","11539"
"2019-02-26","Western Europe","Paris","7","1","leasure","50034","16127"
"2019-03-30","Western Europe","Paris","4","1","business","50328","6619"
"2019-03-09","Western Europe","Kitzbuehel","7","1","leasure","153707","19560"
"2019-02-20","CIS","Baku","2","1","business","10312","26582"
"2019-02-18","Russia","Saint Petersburg","1","0","business","4669","5906"
"2019-04-14","International","San Francisco","7","0","leasure","134555","6177"
"2019-04-26","Southern Europe","Platanias","7","1","leasure","52782","19560"
"2019-02-21","Western Europe","Baden-Baden","7","1","leasure","62448","22893"
"2019-02-19","Western Europe","Brussels","2","1","business","34089","24152"
"2019-02-19","Russia","Moscow","1","1","business","2155","6628"
"2019-03-12","Southern Europe","Cascais","2","1","business","8408","32380"
"2019-02-22","Arabia","Sousse","8","1","leasure","9175","29163"
"2019-04-30","International","Acora","2","1","leasure","12314","22732"
"2019-02-14","International","Los Angeles","1","0","business","11161","21120"
"2019-02-27","Russia","Novosibirsk","1","1","business","3219","14684"
"2019-03-06","International","Tallinn","2","1","business","33642","6785"
"2019-07-22","International","Kuala Lumpur","1","1","leasure","4251","18744"
"2019-02-20","Southern Europe","Florence","1","1","business","7351","24435"
"2019-02-26","Western Europe","Bonn","3","1","business","21417","32939"
"2019-02-20","Russia","Yekaterinburg","1","1","business","3665","19819"
"2019-02-19","Russia","Samara","2","0","business","6924","22888"
"2019-03-14","Western Europe","Paris","4","0","leasure","34358","6030"
"2019-04-12","Southern Europe","Pisa","2","1","leasure","15561","19022"
"2019-02-26","Russia","Moscow","2","1","business","5841","16516"
